email,name,nik,birthDate,birthPlace,verificationMode
bintang.users8792@yopmail.com,Bintang Regis 8891,3000000000008791,01-01-2001,Surabaya,0
bintang.users8793@yopmail.com,Bintang Regis 8892,3000000000008792,01-01-2001,Surabaya,0
bintang.users8794@yopmail.com,Bintang Regis 8893,3000000000008793,01-01-2001,Surabaya,0
bintang.users8795@yopmail.com,Bintang Regis 8894,3000000000008794,01-01-2001,Surabaya,0
bintang.users8796@yopmail.com,Bintang Regis 8895,3000000000008795,01-01-2001,Surabaya,0
bintang.users8797@yopmail.com,Bintang Regis 8896,3000000000008796,01-01-2001,Surabaya,0
bintang.users8798@yopmail.com,Bintang Regis 8897,3000000000008797,01-01-2001,Surabaya,0
bintang.users8799@yopmail.com,Bintang Regis 8898,3000000000008798,01-01-2001,Surabaya,0
bintang.users8800@yopmail.com,Bintang Regis 8899,3000000000008799,01-01-2001,Surabaya,0
bintang.users8801@yopmail.com,Bintang Regis 8900,3000000000008800,01-01-2001,Surabaya,0
bintang.users8802@yopmail.com,Bintang Regis 8901,3000000000008801,01-01-2001,Surabaya,0
bintang.users8803@yopmail.com,Bintang Regis 8902,3000000000008802,01-01-2001,Surabaya,0
bintang.users8804@yopmail.com,Bintang Regis 8903,3000000000008803,01-01-2001,Surabaya,0
bintang.users8805@yopmail.com,Bintang Regis 8904,3000000000008804,01-01-2001,Surabaya,0
bintang.users8806@yopmail.com,Bintang Regis 8905,3000000000008805,01-01-2001,Surabaya,0
bintang.users8807@yopmail.com,Bintang Regis 8906,3000000000008806,01-01-2001,Surabaya,0
bintang.users8808@yopmail.com,Bintang Regis 8907,3000000000008807,01-01-2001,Surabaya,0
bintang.users8809@yopmail.com,Bintang Regis 8908,3000000000008808,01-01-2001,Surabaya,0
bintang.users8810@yopmail.com,Bintang Regis 8909,3000000000008809,01-01-2001,Surabaya,0
bintang.users8811@yopmail.com,Bintang Regis 8910,3000000000008810,01-01-2001,Surabaya,0
bintang.users8812@yopmail.com,Bintang Regis 8911,3000000000008811,01-01-2001,Surabaya,0
bintang.users8813@yopmail.com,Bintang Regis 8912,3000000000008812,01-01-2001,Surabaya,0
bintang.users8814@yopmail.com,Bintang Regis 8913,3000000000008813,01-01-2001,Surabaya,0
bintang.users8815@yopmail.com,Bintang Regis 8914,3000000000008814,01-01-2001,Surabaya,0
bintang.users8816@yopmail.com,Bintang Regis 8915,3000000000008815,01-01-2001,Surabaya,0
bintang.users8817@yopmail.com,Bintang Regis 8916,3000000000008816,01-01-2001,Surabaya,0
bintang.users8818@yopmail.com,Bintang Regis 8917,3000000000008817,01-01-2001,Surabaya,0
bintang.users8819@yopmail.com,Bintang Regis 8918,3000000000008818,01-01-2001,Surabaya,0
bintang.users8820@yopmail.com,Bintang Regis 8919,3000000000008819,01-01-2001,Surabaya,0
bintang.users8821@yopmail.com,Bintang Regis 8920,3000000000008820,01-01-2001,Surabaya,0
bintang.users8822@yopmail.com,Bintang Regis 8921,3000000000008821,01-01-2001,Surabaya,0
bintang.users8823@yopmail.com,Bintang Regis 8922,3000000000008822,01-01-2001,Surabaya,0
bintang.users8824@yopmail.com,Bintang Regis 8923,3000000000008823,01-01-2001,Surabaya,0
bintang.users8825@yopmail.com,Bintang Regis 8924,3000000000008824,01-01-2001,Surabaya,0
bintang.users8826@yopmail.com,Bintang Regis 8925,3000000000008825,01-01-2001,Surabaya,0
bintang.users8827@yopmail.com,Bintang Regis 8926,3000000000008826,01-01-2001,Surabaya,0
bintang.users8828@yopmail.com,Bintang Regis 8927,3000000000008827,01-01-2001,Surabaya,0
bintang.users8829@yopmail.com,Bintang Regis 8928,3000000000008828,01-01-2001,Surabaya,0
bintang.users8830@yopmail.com,Bintang Regis 8929,3000000000008829,01-01-2001,Surabaya,0
bintang.users8831@yopmail.com,Bintang Regis 8930,3000000000008830,01-01-2001,Surabaya,0
bintang.users8832@yopmail.com,Bintang Regis 8931,3000000000008831,01-01-2001,Surabaya,0
bintang.users8833@yopmail.com,Bintang Regis 8932,3000000000008832,01-01-2001,Surabaya,0
bintang.users8834@yopmail.com,Bintang Regis 8933,3000000000008833,01-01-2001,Surabaya,0
bintang.users8835@yopmail.com,Bintang Regis 8934,3000000000008834,01-01-2001,Surabaya,0
bintang.users8836@yopmail.com,Bintang Regis 8935,3000000000008835,01-01-2001,Surabaya,0
bintang.users8837@yopmail.com,Bintang Regis 8936,3000000000008836,01-01-2001,Surabaya,0
bintang.users8838@yopmail.com,Bintang Regis 8937,3000000000008837,01-01-2001,Surabaya,0
bintang.users8839@yopmail.com,Bintang Regis 8938,3000000000008838,01-01-2001,Surabaya,0
bintang.users8840@yopmail.com,Bintang Regis 8939,3000000000008839,01-01-2001,Surabaya,0
bintang.users8841@yopmail.com,Bintang Regis 8940,3000000000008840,01-01-2001,Surabaya,0
bintang.users8842@yopmail.com,Bintang Regis 8941,3000000000008841,01-01-2001,Surabaya,0
bintang.users8843@yopmail.com,Bintang Regis 8942,3000000000008842,01-01-2001,Surabaya,0
bintang.users8844@yopmail.com,Bintang Regis 8943,3000000000008843,01-01-2001,Surabaya,0
bintang.users8845@yopmail.com,Bintang Regis 8944,3000000000008844,01-01-2001,Surabaya,0
bintang.users8846@yopmail.com,Bintang Regis 8945,3000000000008845,01-01-2001,Surabaya,0
bintang.users8847@yopmail.com,Bintang Regis 8946,3000000000008846,01-01-2001,Surabaya,0
bintang.users8848@yopmail.com,Bintang Regis 8947,3000000000008847,01-01-2001,Surabaya,0
bintang.users8849@yopmail.com,Bintang Regis 8948,3000000000008848,01-01-2001,Surabaya,0
bintang.users8850@yopmail.com,Bintang Regis 8949,3000000000008849,01-01-2001,Surabaya,0
bintang.users8851@yopmail.com,Bintang Regis 8950,3000000000008850,01-01-2001,Surabaya,0
bintang.users8852@yopmail.com,Bintang Regis 8951,3000000000008851,01-01-2001,Surabaya,0
bintang.users8853@yopmail.com,Bintang Regis 8952,3000000000008852,01-01-2001,Surabaya,0
bintang.users8854@yopmail.com,Bintang Regis 8953,3000000000008853,01-01-2001,Surabaya,0
bintang.users8855@yopmail.com,Bintang Regis 8954,3000000000008854,01-01-2001,Surabaya,0
bintang.users8856@yopmail.com,Bintang Regis 8955,3000000000008855,01-01-2001,Surabaya,0
bintang.users8857@yopmail.com,Bintang Regis 8956,3000000000008856,01-01-2001,Surabaya,0
bintang.users8858@yopmail.com,Bintang Regis 8957,3000000000008857,01-01-2001,Surabaya,0
bintang.users8859@yopmail.com,Bintang Regis 8958,3000000000008858,01-01-2001,Surabaya,0
bintang.users8860@yopmail.com,Bintang Regis 8959,3000000000008859,01-01-2001,Surabaya,0
bintang.users8861@yopmail.com,Bintang Regis 8960,3000000000008860,01-01-2001,Surabaya,0
bintang.users8862@yopmail.com,Bintang Regis 8961,3000000000008861,01-01-2001,Surabaya,0
bintang.users8863@yopmail.com,Bintang Regis 8962,3000000000008862,01-01-2001,Surabaya,0
bintang.users8864@yopmail.com,Bintang Regis 8963,3000000000008863,01-01-2001,Surabaya,0
bintang.users8865@yopmail.com,Bintang Regis 8964,3000000000008864,01-01-2001,Surabaya,0
bintang.users8866@yopmail.com,Bintang Regis 8965,3000000000008865,01-01-2001,Surabaya,0
bintang.users8867@yopmail.com,Bintang Regis 8966,3000000000008866,01-01-2001,Surabaya,0
bintang.users8868@yopmail.com,Bintang Regis 8967,3000000000008867,01-01-2001,Surabaya,0
bintang.users8869@yopmail.com,Bintang Regis 8968,3000000000008868,01-01-2001,Surabaya,0
bintang.users8870@yopmail.com,Bintang Regis 8969,3000000000008869,01-01-2001,Surabaya,0
bintang.users8871@yopmail.com,Bintang Regis 8970,3000000000008870,01-01-2001,Surabaya,0
bintang.users8872@yopmail.com,Bintang Regis 8971,3000000000008871,01-01-2001,Surabaya,0
bintang.users8873@yopmail.com,Bintang Regis 8972,3000000000008872,01-01-2001,Surabaya,0
bintang.users8874@yopmail.com,Bintang Regis 8973,3000000000008873,01-01-2001,Surabaya,0
bintang.users8875@yopmail.com,Bintang Regis 8974,3000000000008874,01-01-2001,Surabaya,0
bintang.users8876@yopmail.com,Bintang Regis 8975,3000000000008875,01-01-2001,Surabaya,0
bintang.users8877@yopmail.com,Bintang Regis 8976,3000000000008876,01-01-2001,Surabaya,0
bintang.users8878@yopmail.com,Bintang Regis 8977,3000000000008877,01-01-2001,Surabaya,0
bintang.users8879@yopmail.com,Bintang Regis 8978,3000000000008878,01-01-2001,Surabaya,0
bintang.users8880@yopmail.com,Bintang Regis 8979,3000000000008879,01-01-2001,Surabaya,0
bintang.users8881@yopmail.com,Bintang Regis 8980,3000000000008880,01-01-2001,Surabaya,0
bintang.users8882@yopmail.com,Bintang Regis 8981,3000000000008881,01-01-2001,Surabaya,0
bintang.users8883@yopmail.com,Bintang Regis 8982,3000000000008882,01-01-2001,Surabaya,0
bintang.users8884@yopmail.com,Bintang Regis 8983,3000000000008883,01-01-2001,Surabaya,0
bintang.users8885@yopmail.com,Bintang Regis 8984,3000000000008884,01-01-2001,Surabaya,0
bintang.users8886@yopmail.com,Bintang Regis 8985,3000000000008885,01-01-2001,Surabaya,0
bintang.users8887@yopmail.com,Bintang Regis 8986,3000000000008886,01-01-2001,Surabaya,0
bintang.users8888@yopmail.com,Bintang Regis 8987,3000000000008887,01-01-2001,Surabaya,0
bintang.users8889@yopmail.com,Bintang Regis 8988,3000000000008888,01-01-2001,Surabaya,0
bintang.users8890@yopmail.com,Bintang Regis 8989,3000000000008889,01-01-2001,Surabaya,0
bintang.users8891@yopmail.com,Bintang Regis 8990,3000000000008890,01-01-2001,Surabaya,0
bintang.users8892@yopmail.com,Bintang Regis 8991,3000000000008891,01-01-2001,Surabaya,0
bintang.users8893@yopmail.com,Bintang Regis 8992,3000000000008892,01-01-2001,Surabaya,0
bintang.users8894@yopmail.com,Bintang Regis 8993,3000000000008893,01-01-2001,Surabaya,0
bintang.users8895@yopmail.com,Bintang Regis 8994,3000000000008894,01-01-2001,Surabaya,0
bintang.users8896@yopmail.com,Bintang Regis 8995,3000000000008895,01-01-2001,Surabaya,0
bintang.users8897@yopmail.com,Bintang Regis 8996,3000000000008896,01-01-2001,Surabaya,0
bintang.users8898@yopmail.com,Bintang Regis 8997,3000000000008897,01-01-2001,Surabaya,0
bintang.users8899@yopmail.com,Bintang Regis 8998,3000000000008898,01-01-2001,Surabaya,0
bintang.users8900@yopmail.com,Bintang Regis 8999,3000000000008899,01-01-2001,Surabaya,0
bintang.users8901@yopmail.com,Bintang Regis 9000,3000000000008900,01-01-2001,Surabaya,0
bintang.users8902@yopmail.com,Bintang Regis 9001,3000000000008901,01-01-2001,Surabaya,0
bintang.users8903@yopmail.com,Bintang Regis 9002,3000000000008902,01-01-2001,Surabaya,0
bintang.users8904@yopmail.com,Bintang Regis 9003,3000000000008903,01-01-2001,Surabaya,0
bintang.users8905@yopmail.com,Bintang Regis 9004,3000000000008904,01-01-2001,Surabaya,0
bintang.users8906@yopmail.com,Bintang Regis 9005,3000000000008905,01-01-2001,Surabaya,0
bintang.users8907@yopmail.com,Bintang Regis 9006,3000000000008906,01-01-2001,Surabaya,0
bintang.users8908@yopmail.com,Bintang Regis 9007,3000000000008907,01-01-2001,Surabaya,0
bintang.users8909@yopmail.com,Bintang Regis 9008,3000000000008908,01-01-2001,Surabaya,0
bintang.users8910@yopmail.com,Bintang Regis 9009,3000000000008909,01-01-2001,Surabaya,0
bintang.users8911@yopmail.com,Bintang Regis 9010,3000000000008910,01-01-2001,Surabaya,0
bintang.users8912@yopmail.com,Bintang Regis 9011,3000000000008911,01-01-2001,Surabaya,0
bintang.users8913@yopmail.com,Bintang Regis 9012,3000000000008912,01-01-2001,Surabaya,0
bintang.users8914@yopmail.com,Bintang Regis 9013,3000000000008913,01-01-2001,Surabaya,0
bintang.users8915@yopmail.com,Bintang Regis 9014,3000000000008914,01-01-2001,Surabaya,0
bintang.users8916@yopmail.com,Bintang Regis 9015,3000000000008915,01-01-2001,Surabaya,0
bintang.users8917@yopmail.com,Bintang Regis 9016,3000000000008916,01-01-2001,Surabaya,0
bintang.users8918@yopmail.com,Bintang Regis 9017,3000000000008917,01-01-2001,Surabaya,0
bintang.users8919@yopmail.com,Bintang Regis 9018,3000000000008918,01-01-2001,Surabaya,0
bintang.users8920@yopmail.com,Bintang Regis 9019,3000000000008919,01-01-2001,Surabaya,0
bintang.users8921@yopmail.com,Bintang Regis 9020,3000000000008920,01-01-2001,Surabaya,0
bintang.users8922@yopmail.com,Bintang Regis 9021,3000000000008921,01-01-2001,Surabaya,0
bintang.users8923@yopmail.com,Bintang Regis 9022,3000000000008922,01-01-2001,Surabaya,0
bintang.users8924@yopmail.com,Bintang Regis 9023,3000000000008923,01-01-2001,Surabaya,0
bintang.users8925@yopmail.com,Bintang Regis 9024,3000000000008924,01-01-2001,Surabaya,0
bintang.users8926@yopmail.com,Bintang Regis 9025,3000000000008925,01-01-2001,Surabaya,0
bintang.users8927@yopmail.com,Bintang Regis 9026,3000000000008926,01-01-2001,Surabaya,0
bintang.users8928@yopmail.com,Bintang Regis 9027,3000000000008927,01-01-2001,Surabaya,0
bintang.users8929@yopmail.com,Bintang Regis 9028,3000000000008928,01-01-2001,Surabaya,0
bintang.users8930@yopmail.com,Bintang Regis 9029,3000000000008929,01-01-2001,Surabaya,0
bintang.users8931@yopmail.com,Bintang Regis 9030,3000000000008930,01-01-2001,Surabaya,0
bintang.users8932@yopmail.com,Bintang Regis 9031,3000000000008931,01-01-2001,Surabaya,0
bintang.users8933@yopmail.com,Bintang Regis 9032,3000000000008932,01-01-2001,Surabaya,0
bintang.users8934@yopmail.com,Bintang Regis 9033,3000000000008933,01-01-2001,Surabaya,0
bintang.users8935@yopmail.com,Bintang Regis 9034,3000000000008934,01-01-2001,Surabaya,0
bintang.users8936@yopmail.com,Bintang Regis 9035,3000000000008935,01-01-2001,Surabaya,0
bintang.users8937@yopmail.com,Bintang Regis 9036,3000000000008936,01-01-2001,Surabaya,0
bintang.users8938@yopmail.com,Bintang Regis 9037,3000000000008937,01-01-2001,Surabaya,0
bintang.users8939@yopmail.com,Bintang Regis 9038,3000000000008938,01-01-2001,Surabaya,0
bintang.users8940@yopmail.com,Bintang Regis 9039,3000000000008939,01-01-2001,Surabaya,0
bintang.users8941@yopmail.com,Bintang Regis 9040,3000000000008940,01-01-2001,Surabaya,0
bintang.users8942@yopmail.com,Bintang Regis 9041,3000000000008941,01-01-2001,Surabaya,0
bintang.users8943@yopmail.com,Bintang Regis 9042,3000000000008942,01-01-2001,Surabaya,0
bintang.users8944@yopmail.com,Bintang Regis 9043,3000000000008943,01-01-2001,Surabaya,0
bintang.users8945@yopmail.com,Bintang Regis 9044,3000000000008944,01-01-2001,Surabaya,0
bintang.users8946@yopmail.com,Bintang Regis 9045,3000000000008945,01-01-2001,Surabaya,0
bintang.users8947@yopmail.com,Bintang Regis 9046,3000000000008946,01-01-2001,Surabaya,0
bintang.users8948@yopmail.com,Bintang Regis 9047,3000000000008947,01-01-2001,Surabaya,0
bintang.users8949@yopmail.com,Bintang Regis 9048,3000000000008948,01-01-2001,Surabaya,0
bintang.users8950@yopmail.com,Bintang Regis 9049,3000000000008949,01-01-2001,Surabaya,0
bintang.users8951@yopmail.com,Bintang Regis 9050,3000000000008950,01-01-2001,Surabaya,0
bintang.users8952@yopmail.com,Bintang Regis 9051,3000000000008951,01-01-2001,Surabaya,0
bintang.users8953@yopmail.com,Bintang Regis 9052,3000000000008952,01-01-2001,Surabaya,0
bintang.users8954@yopmail.com,Bintang Regis 9053,3000000000008953,01-01-2001,Surabaya,0
bintang.users8955@yopmail.com,Bintang Regis 9054,3000000000008954,01-01-2001,Surabaya,0
bintang.users8956@yopmail.com,Bintang Regis 9055,3000000000008955,01-01-2001,Surabaya,0
bintang.users8957@yopmail.com,Bintang Regis 9056,3000000000008956,01-01-2001,Surabaya,0
bintang.users8958@yopmail.com,Bintang Regis 9057,3000000000008957,01-01-2001,Surabaya,0
bintang.users8959@yopmail.com,Bintang Regis 9058,3000000000008958,01-01-2001,Surabaya,0
bintang.users8960@yopmail.com,Bintang Regis 9059,3000000000008959,01-01-2001,Surabaya,0
bintang.users8961@yopmail.com,Bintang Regis 9060,3000000000008960,01-01-2001,Surabaya,0
bintang.users8962@yopmail.com,Bintang Regis 9061,3000000000008961,01-01-2001,Surabaya,0
bintang.users8963@yopmail.com,Bintang Regis 9062,3000000000008962,01-01-2001,Surabaya,0
bintang.users8964@yopmail.com,Bintang Regis 9063,3000000000008963,01-01-2001,Surabaya,0
bintang.users8965@yopmail.com,Bintang Regis 9064,3000000000008964,01-01-2001,Surabaya,0
bintang.users8966@yopmail.com,Bintang Regis 9065,3000000000008965,01-01-2001,Surabaya,0
bintang.users8967@yopmail.com,Bintang Regis 9066,3000000000008966,01-01-2001,Surabaya,0
bintang.users8968@yopmail.com,Bintang Regis 9067,3000000000008967,01-01-2001,Surabaya,0
bintang.users8969@yopmail.com,Bintang Regis 9068,3000000000008968,01-01-2001,Surabaya,0
bintang.users8970@yopmail.com,Bintang Regis 9069,3000000000008969,01-01-2001,Surabaya,0
bintang.users8971@yopmail.com,Bintang Regis 9070,3000000000008970,01-01-2001,Surabaya,0
bintang.users8972@yopmail.com,Bintang Regis 9071,3000000000008971,01-01-2001,Surabaya,0
bintang.users8973@yopmail.com,Bintang Regis 9072,3000000000008972,01-01-2001,Surabaya,0
bintang.users8974@yopmail.com,Bintang Regis 9073,3000000000008973,01-01-2001,Surabaya,0
bintang.users8975@yopmail.com,Bintang Regis 9074,3000000000008974,01-01-2001,Surabaya,0
bintang.users8976@yopmail.com,Bintang Regis 9075,3000000000008975,01-01-2001,Surabaya,0
bintang.users8977@yopmail.com,Bintang Regis 9076,3000000000008976,01-01-2001,Surabaya,0
bintang.users8978@yopmail.com,Bintang Regis 9077,3000000000008977,01-01-2001,Surabaya,0
bintang.users8979@yopmail.com,Bintang Regis 9078,3000000000008978,01-01-2001,Surabaya,0
bintang.users8980@yopmail.com,Bintang Regis 9079,3000000000008979,01-01-2001,Surabaya,0
bintang.users8981@yopmail.com,Bintang Regis 9080,3000000000008980,01-01-2001,Surabaya,0
bintang.users8982@yopmail.com,Bintang Regis 9081,3000000000008981,01-01-2001,Surabaya,0
bintang.users8983@yopmail.com,Bintang Regis 9082,3000000000008982,01-01-2001,Surabaya,0
bintang.users8984@yopmail.com,Bintang Regis 9083,3000000000008983,01-01-2001,Surabaya,0
bintang.users8985@yopmail.com,Bintang Regis 9084,3000000000008984,01-01-2001,Surabaya,0
bintang.users8986@yopmail.com,Bintang Regis 9085,3000000000008985,01-01-2001,Surabaya,0
bintang.users8987@yopmail.com,Bintang Regis 9086,3000000000008986,01-01-2001,Surabaya,0
bintang.users8988@yopmail.com,Bintang Regis 9087,3000000000008987,01-01-2001,Surabaya,0
bintang.users8989@yopmail.com,Bintang Regis 9088,3000000000008988,01-01-2001,Surabaya,0
bintang.users8990@yopmail.com,Bintang Regis 9089,3000000000008989,01-01-2001,Surabaya,0
bintang.users8991@yopmail.com,Bintang Regis 9090,3000000000008990,01-01-2001,Surabaya,0
bintang.users8992@yopmail.com,Bintang Regis 9091,3000000000008991,01-01-2001,Surabaya,0
bintang.users8993@yopmail.com,Bintang Regis 9092,3000000000008992,01-01-2001,Surabaya,0
bintang.users8994@yopmail.com,Bintang Regis 9093,3000000000008993,01-01-2001,Surabaya,0
bintang.users8995@yopmail.com,Bintang Regis 9094,3000000000008994,01-01-2001,Surabaya,0
bintang.users8996@yopmail.com,Bintang Regis 9095,3000000000008995,01-01-2001,Surabaya,0
bintang.users8997@yopmail.com,Bintang Regis 9096,3000000000008996,01-01-2001,Surabaya,0
bintang.users8998@yopmail.com,Bintang Regis 9097,3000000000008997,01-01-2001,Surabaya,0
bintang.users8999@yopmail.com,Bintang Regis 9098,3000000000008998,01-01-2001,Surabaya,0
bintang.users9000@yopmail.com,Bintang Regis 9099,3000000000008999,01-01-2001,Surabaya,0
bintang.users9001@yopmail.com,Bintang Regis 9100,3000000000009000,01-01-2001,Surabaya,0
bintang.users9002@yopmail.com,Bintang Regis 9101,3000000000009001,01-01-2001,Surabaya,0
bintang.users9003@yopmail.com,Bintang Regis 9102,3000000000009002,01-01-2001,Surabaya,0
bintang.users9004@yopmail.com,Bintang Regis 9103,3000000000009003,01-01-2001,Surabaya,0
bintang.users9005@yopmail.com,Bintang Regis 9104,3000000000009004,01-01-2001,Surabaya,0
bintang.users9006@yopmail.com,Bintang Regis 9105,3000000000009005,01-01-2001,Surabaya,0
bintang.users9007@yopmail.com,Bintang Regis 9106,3000000000009006,01-01-2001,Surabaya,0
bintang.users9008@yopmail.com,Bintang Regis 9107,3000000000009007,01-01-2001,Surabaya,0
bintang.users9009@yopmail.com,Bintang Regis 9108,3000000000009008,01-01-2001,Surabaya,0
bintang.users9010@yopmail.com,Bintang Regis 9109,3000000000009009,01-01-2001,Surabaya,0
bintang.users9011@yopmail.com,Bintang Regis 9110,3000000000009010,01-01-2001,Surabaya,0
bintang.users9012@yopmail.com,Bintang Regis 9111,3000000000009011,01-01-2001,Surabaya,0
bintang.users9013@yopmail.com,Bintang Regis 9112,3000000000009012,01-01-2001,Surabaya,0
bintang.users9014@yopmail.com,Bintang Regis 9113,3000000000009013,01-01-2001,Surabaya,0
bintang.users9015@yopmail.com,Bintang Regis 9114,3000000000009014,01-01-2001,Surabaya,0
bintang.users9016@yopmail.com,Bintang Regis 9115,3000000000009015,01-01-2001,Surabaya,0
bintang.users9017@yopmail.com,Bintang Regis 9116,3000000000009016,01-01-2001,Surabaya,0
bintang.users9018@yopmail.com,Bintang Regis 9117,3000000000009017,01-01-2001,Surabaya,0
bintang.users9019@yopmail.com,Bintang Regis 9118,3000000000009018,01-01-2001,Surabaya,0
bintang.users9020@yopmail.com,Bintang Regis 9119,3000000000009019,01-01-2001,Surabaya,0
bintang.users9021@yopmail.com,Bintang Regis 9120,3000000000009020,01-01-2001,Surabaya,0
bintang.users9022@yopmail.com,Bintang Regis 9121,3000000000009021,01-01-2001,Surabaya,0
bintang.users9023@yopmail.com,Bintang Regis 9122,3000000000009022,01-01-2001,Surabaya,0
bintang.users9024@yopmail.com,Bintang Regis 9123,3000000000009023,01-01-2001,Surabaya,0
bintang.users9025@yopmail.com,Bintang Regis 9124,3000000000009024,01-01-2001,Surabaya,0
bintang.users9026@yopmail.com,Bintang Regis 9125,3000000000009025,01-01-2001,Surabaya,0
bintang.users9027@yopmail.com,Bintang Regis 9126,3000000000009026,01-01-2001,Surabaya,0
bintang.users9028@yopmail.com,Bintang Regis 9127,3000000000009027,01-01-2001,Surabaya,0
bintang.users9029@yopmail.com,Bintang Regis 9128,3000000000009028,01-01-2001,Surabaya,0
bintang.users9030@yopmail.com,Bintang Regis 9129,3000000000009029,01-01-2001,Surabaya,0
bintang.users9031@yopmail.com,Bintang Regis 9130,3000000000009030,01-01-2001,Surabaya,0
bintang.users9032@yopmail.com,Bintang Regis 9131,3000000000009031,01-01-2001,Surabaya,0
bintang.users9033@yopmail.com,Bintang Regis 9132,3000000000009032,01-01-2001,Surabaya,0
bintang.users9034@yopmail.com,Bintang Regis 9133,3000000000009033,01-01-2001,Surabaya,0
bintang.users9035@yopmail.com,Bintang Regis 9134,3000000000009034,01-01-2001,Surabaya,0
bintang.users9036@yopmail.com,Bintang Regis 9135,3000000000009035,01-01-2001,Surabaya,0
bintang.users9037@yopmail.com,Bintang Regis 9136,3000000000009036,01-01-2001,Surabaya,0
bintang.users9038@yopmail.com,Bintang Regis 9137,3000000000009037,01-01-2001,Surabaya,0
bintang.users9039@yopmail.com,Bintang Regis 9138,3000000000009038,01-01-2001,Surabaya,0
bintang.users9040@yopmail.com,Bintang Regis 9139,3000000000009039,01-01-2001,Surabaya,0
bintang.users9041@yopmail.com,Bintang Regis 9140,3000000000009040,01-01-2001,Surabaya,0
bintang.users9042@yopmail.com,Bintang Regis 9141,3000000000009041,01-01-2001,Surabaya,0
bintang.users9043@yopmail.com,Bintang Regis 9142,3000000000009042,01-01-2001,Surabaya,0
bintang.users9044@yopmail.com,Bintang Regis 9143,3000000000009043,01-01-2001,Surabaya,0
bintang.users9045@yopmail.com,Bintang Regis 9144,3000000000009044,01-01-2001,Surabaya,0
bintang.users9046@yopmail.com,Bintang Regis 9145,3000000000009045,01-01-2001,Surabaya,0
bintang.users9047@yopmail.com,Bintang Regis 9146,3000000000009046,01-01-2001,Surabaya,0
bintang.users9048@yopmail.com,Bintang Regis 9147,3000000000009047,01-01-2001,Surabaya,0
bintang.users9049@yopmail.com,Bintang Regis 9148,3000000000009048,01-01-2001,Surabaya,0
bintang.users9050@yopmail.com,Bintang Regis 9149,3000000000009049,01-01-2001,Surabaya,0
bintang.users9051@yopmail.com,Bintang Regis 9150,3000000000009050,01-01-2001,Surabaya,0
bintang.users9052@yopmail.com,Bintang Regis 9151,3000000000009051,01-01-2001,Surabaya,0
bintang.users9053@yopmail.com,Bintang Regis 9152,3000000000009052,01-01-2001,Surabaya,0
bintang.users9054@yopmail.com,Bintang Regis 9153,3000000000009053,01-01-2001,Surabaya,0
bintang.users9055@yopmail.com,Bintang Regis 9154,3000000000009054,01-01-2001,Surabaya,0
bintang.users9056@yopmail.com,Bintang Regis 9155,3000000000009055,01-01-2001,Surabaya,0
bintang.users9057@yopmail.com,Bintang Regis 9156,3000000000009056,01-01-2001,Surabaya,0
bintang.users9058@yopmail.com,Bintang Regis 9157,3000000000009057,01-01-2001,Surabaya,0
bintang.users9059@yopmail.com,Bintang Regis 9158,3000000000009058,01-01-2001,Surabaya,0
bintang.users9060@yopmail.com,Bintang Regis 9159,3000000000009059,01-01-2001,Surabaya,0
bintang.users9061@yopmail.com,Bintang Regis 9160,3000000000009060,01-01-2001,Surabaya,0
bintang.users9062@yopmail.com,Bintang Regis 9161,3000000000009061,01-01-2001,Surabaya,0
bintang.users9063@yopmail.com,Bintang Regis 9162,3000000000009062,01-01-2001,Surabaya,0
bintang.users9064@yopmail.com,Bintang Regis 9163,3000000000009063,01-01-2001,Surabaya,0
bintang.users9065@yopmail.com,Bintang Regis 9164,3000000000009064,01-01-2001,Surabaya,0
bintang.users9066@yopmail.com,Bintang Regis 9165,3000000000009065,01-01-2001,Surabaya,0
bintang.users9067@yopmail.com,Bintang Regis 9166,3000000000009066,01-01-2001,Surabaya,0
bintang.users9068@yopmail.com,Bintang Regis 9167,3000000000009067,01-01-2001,Surabaya,0
bintang.users9069@yopmail.com,Bintang Regis 9168,3000000000009068,01-01-2001,Surabaya,0
bintang.users9070@yopmail.com,Bintang Regis 9169,3000000000009069,01-01-2001,Surabaya,0
bintang.users9071@yopmail.com,Bintang Regis 9170,3000000000009070,01-01-2001,Surabaya,0
bintang.users9072@yopmail.com,Bintang Regis 9171,3000000000009071,01-01-2001,Surabaya,0
bintang.users9073@yopmail.com,Bintang Regis 9172,3000000000009072,01-01-2001,Surabaya,0
bintang.users9074@yopmail.com,Bintang Regis 9173,3000000000009073,01-01-2001,Surabaya,0
bintang.users9075@yopmail.com,Bintang Regis 9174,3000000000009074,01-01-2001,Surabaya,0
bintang.users9076@yopmail.com,Bintang Regis 9175,3000000000009075,01-01-2001,Surabaya,0
bintang.users9077@yopmail.com,Bintang Regis 9176,3000000000009076,01-01-2001,Surabaya,0
bintang.users9078@yopmail.com,Bintang Regis 9177,3000000000009077,01-01-2001,Surabaya,0
bintang.users9079@yopmail.com,Bintang Regis 9178,3000000000009078,01-01-2001,Surabaya,0
bintang.users9080@yopmail.com,Bintang Regis 9179,3000000000009079,01-01-2001,Surabaya,0
bintang.users9081@yopmail.com,Bintang Regis 9180,3000000000009080,01-01-2001,Surabaya,0
bintang.users9082@yopmail.com,Bintang Regis 9181,3000000000009081,01-01-2001,Surabaya,0
